pmEvent Name,Event Parameter Name,'UNAVAILABLE' possible (Y/N),Pico Support (Y/N),Deprecated since
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_DISTR_11,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_DISTR_12,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_DISTR_13,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_DISTR_14,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_DISTR_15,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_DISTR_16,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_DISTR_17,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_DISTR_18,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_DISTR_19,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_UL_CAP_USED_SUM,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_UL_CAP_USED_SAMP,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_UL_CAP_USED_MAX,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_USED_SUM,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_USED_SAMP,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_USED_MAX,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP,EVENT_PARAM_PER_LIC_DL_CAP_USED_SUM_MBPS,N,N,25.Q3
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_0,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_1,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_2,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_3,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_4,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_5,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_6,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_7,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_8,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_9,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_10,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_11,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_12,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_13,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_14,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_15,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_16,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_17,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_18,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_NODE_DISTR_19,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_0,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_1,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_2,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_3,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_4,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_5,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_6,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_7,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_8,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_9,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_10,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_11,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_12,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_13,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_14,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_15,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_16,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_17,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_18,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_NODE_DISTR_19,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_USED_NODE_SUM,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_USED_NODE_SAMP,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_UL_CAP_USED_NODE_MAX,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_USED_NODE_SUM,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_USED_NODE_SAMP,N,N,
INTERNAL_PER_UETR_CAP_LICENSE_UTIL_REP_NODE,EVENT_PARAM_PER_LIC_DL_CAP_USED_NODE_MAX,N,N,
INTERNAL_PER_UETR_CELL_DL_EMPTY_SUBFRAME,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PER_UETR_CELL_DL_EMPTY_SUBFRAME,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PER_UETR_CELL_DL_EMPTY_SUBFRAME,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PER_UETR_CELL_DL_EMPTY_SUBFRAME,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PER_UETR_CELL_DL_EMPTY_SUBFRAME,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PER_UETR_CELL_DL_EMPTY_SUBFRAME,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PER_UETR_CELL_DL_EMPTY_SUBFRAME,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PER_UETR_CELL_DL_EMPTY_SUBFRAME,EVENT_PARAM_DL_EMPTY_SUBFRAME,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_PAGING_ATTEMPT_COUNT_NB_0,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_PAGING_ATTEMPT_COUNT_NB_1,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_PAGING_ATTEMPT_COUNT_NB_2,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_PAGING_ATTEMPT_COUNT_NB_3,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_PAGING_ATTEMPT_COUNT_NB_4,N,N,
INTERNAL_PER_UETR_CELL_PAGING_ATTEMPT_COUNT,EVENT_PARAM_PAGING_ATTEMPT_COUNT_NB_5,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_QCI,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_CELL_QCI_PRB_USED_UL,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_CELL_QCI_PRB_USED_INIT_DL,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_CELL_QCI_CCE_USED_UL,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_CELL_QCI_CCE_USED_DL,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_CELL_QCI_SESSION_TIME,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_ACTIVE_UE_DL_SUM_QCI,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_ACTIVE_DRB_DL_SUM_QCI,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_PDCPROHC_HDRVOL_DL_RB_QCI,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_PDCPROHC_CMPHDRVOL_DL_RB_QCI,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_PDCPROHC_HDRVOL_UL_RB_QCI,N,N,
INTERNAL_PER_UETR_CELL_QCI_TRAFFIC_REP,EVENT_PARAM_PER_PDCPROHC_CMPHDRVOL_UL_RB_QCI,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CONT_DL,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CONT_DL_HW,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CONT_DL_PDCCH,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CONT_DL_CAP_LIC,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CONT_UL,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CONT_UL_HW,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CONT_UL_PDCCH,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CONT_UL_CAP_LIC,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCHED_ACTIVITY_CELL_UL,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCHED_ACTIVITY_CELL_DL,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_UE_DL_SUM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_UE_UL_SUM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_CELL_BITRATE_DL_DRB,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_CELL_MAXBITRATE_DL_DRB,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_CELL_MINBITRATE_DL_DRB,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_CELL_BITRATE_UL_DRB,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_CELL_MAXBITRATE_UL_DRB,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_CELL_MINBITRATE_UL_DRB,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_UE_DL_MEAN,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_UE_UL_MEAN,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_DRB_DL_SUM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_DRB_UL_SUM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_RRC_CONN_UL_OUT_OF_SYNC,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_UE_VOIP_QUALITY_UL_OK,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_UE_VOIP_QUALITY_UL_NOK,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_NOT_ENOUGH_VOIP_DELAY_SAMPLES,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_CCE_AVAIL,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_PRB_USED_INIT_DL,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_PRB_USED_RETX_DL,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_DRB_SAMP,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_CELL_UL_SUM_LCG0,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_CELL_UL_SUM_LCG1,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_CELL_UL_SUM_LCG2,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_ACTIVE_CELL_UL_SUM_LCG3,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_RA_UNASSIGNED_CFRA_FALSE,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_RA_UNASSIGNED_CFRA_SUM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_MAC_DTX_DL_QPSK,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_MAC_DTX_DL_16QAM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_MAC_DTX_DL_64QAM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_DL_NACK_QPSK,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_DL_NACK_16QAM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_DL_NACK_64QAM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_DL_ACK_QPSK,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_DL_ACK_16QAM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_DL_ACK_64QAM,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_DL_MAC_DELAY,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_RADIOTHP_VOL_DL,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_RADIOTHP_RES_DL,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_SCHED_ACTIVITY_UE_DL,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_AGGREGATION_LEVEL1_DISTR,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_AGGREGATION_LEVEL2_DISTR,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_AGGREGATION_LEVEL4_DISTR,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_AGGREGATION_LEVEL8_DISTR,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_0,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_1,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_2,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_3,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_4,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_5,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_6,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_7,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_8,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_9,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_10,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PDCCH_CCE_REQUESTED_DISTR_11,N,N,L14B
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_MEAS_PUSCH_0,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_MEAS_PUSCH_1,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_MEAS_PUSCH_2,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_MEAS_PUSCH_3,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_MEAS_PUSCH_4,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_MEAS_PUSCH_5,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_MEAS_PUSCH_6,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_MEAS_PUSCH_7,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_RLC_ARQ_RETX_DL_BIN_0,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_RLC_ARQ_RETX_DL_BIN_1,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_RLC_ARQ_RETX_DL_BIN_2,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_RLC_ARQ_RETX_DL_BIN_3,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_RLC_ARQ_RETX_DL_BIN_4,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_RLC_ARQ_RETX_DL_BIN_5,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_RLC_ARQ_RETX_DL_BIN_6,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_RLC_ARQ_RETX_DL_BIN_7,N,N,
INTERNAL_PER_UETR_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_RLC_ARQ_RETX_DL_BIN_8,N,N,
